Quitline	, drug
Ronifibrate	, drug
Simfibrate	, drug
Stereotactic radiation therapy	, drug
Strontium-90	, drug
Tank transporter	, drug
SB-699551	, drug
Four-gradient	, drug
Photomagneton	, drug
Radithor	, drug
Amorolfine	, drug
Atrasentan	, drug
Complex fluid	, drug
Deliriant	, drug
Fundamental solution	, drug
Protamine sulfate	, drug
Suicide pill	, drug
Balneotherapy	, drug
Bereavement in Judaism	, drug
Double dative	, drug
Antimycobacterial	, drug
Tuberculosis treatments, drug
Leprostatic agents, drug
Corvalol	, drug
Sarama	, drug
JWH-019	, drug
Meclizine	, drug
Cryolipolysis	, drug
Ezlopitant	, drug
Givinostat	, drug
JWH-122	, drug
Lanepitant	, drug
Oxicam	, drug
Ampiroxicam, drug
Piroxicam, drug
Tenoxicam, drug
Droxicam, drug
Lornoxicam, drug
Meloxicam, drug
Isoxicam, drug
Phaseolin (protein)	, drug
Tradipitant	, drug
Whoonga	, drug
Zeocin	, drug
AM-2201	, drug
Cinavia	, drug
GPS disciplined oscillator	, drug
Nintedanib	, drug
Nortilidine	, drug
Ocriplasmin	, drug
Trimedoxime bromide	, drug
4-Methylethcathinone	, drug
Apremilast	, drug
BCX4430	, drug
Bakezōri	, drug
Balanol	, drug
Biwa-bokuboku	, drug
Brincidofovir	, drug
CAd3-ZEBOV	, drug
Carnidazole	, drug
Dabrafenib	, drug
Diclazepam	, drug
ERDRP-0519	, drug
Evolocumab	, drug
FGI-106	, drug
Favipiravir	, drug
JK-05	, drug
Koto-furunushi	, drug
LJ-001	, drug
Lillie's trichrome	, drug
Macitentan	, drug
Polymethylsiloxane polyhydrate	, drug
Sacubitril	, drug
Semax	, drug
TKM-Ebola	, drug
VSV-EBOV	, drug
Validamycin	, drug
Vegan cheese	, drug
GABA receptor agonist	, drug
Epicriptine	, drug
Fluocinolone, drug
hydroquinone, drug
tretinoin	, drug
O-1269	, drug
1-Aminomethyl-5-methoxyindane	, drug
3,4-Dichloroamphetamine	 , drug
3-Hydroxymorphinan	, drug
4-Acetoxy-MET	, drug
4-Acetoxy-MiPT	, drug
5-MeO-NBpBrT	, drug
6-(2-Aminopropyl)indole	, drug
AM-2389	, drug
AM-6545	, drug
Abaloparatide	, drug
Alletorphine	, drug
BMS-470539	, drug
Bay R 1531	, drug
Beractant	, drug
Biphalin	, drug
Brexpiprazole	, drug
C16 (drug)	, drug
CTEP	, drug
Calfactant	, drug
Camfetamine	, drug
Chicken and chips	, drug
Clorotepine	, drug
Cogazocine	, drug
Cyanodothiepin	, drug
Cyclarbamate	, drug
Difebarbamate	, drug
Diquafosol	, drug
Eptazocine	, drug
Etazepine	, drug
Floctafenine	, drug
Fosfomycin/tobramycin	, drug
Heptobarbital	, drug
Hodge–Tate module	, drug
Homprenorphine	, drug
IBNtxA	, drug
Kelatorphan	, drug
LY-2183240	, drug
Lorbamate	, drug
Luzindole	, drug
Mofegiline	, drug
Monoctanoin	, drug
Music's in Trouble	, drug
Nisobamate	, drug
Nitrosoprodenafil	, drug
O-2050	, drug
O-2113	, drug
O-774	, drug
OSU-6162	, drug
Org 25435	, drug
Org 25935	, drug
Org 26576	, drug
PD-217,014	 , drug
PF-00446687	, drug
PF-4800567	, drug
PF-514273	, drug
PRO 2000	, drug
PRX-03140	, drug
Peginesatide	, drug
Pentabamate	, drug
Perathiepin	, drug
Pildralazine	, drug
Quisqualamine	, drug
RG7795	, drug
RTI-83	, drug
RU-28306	, drug
Retosiban	, drug
SIB-1553A	, drug
Salicyluric acid	, drug
Technetium (99mTc) mebrofenin	, drug
Testosterone decanoate	, drug
Testosterone phenylpropionate	, drug
Tetrabamate	, drug
Tetrabarbital	, drug
Tiazesim	, drug
Tonazocine	, drug
Tynorphin	, drug
Valsartan/sacubitril	, drug
Volazocine	, drug
WAY-161503	, drug
WAY-629	, drug
WIN-2299	, drug
YM-31636	, drug
4-Ethylmethcathinone	, drug
AC927	, drug
APINACA	, drug
ATL-444	, drug
BD1008	, drug
BD1018	, drug
BD1031	, drug
BD1052	, drug
BD1060	, drug
BD1063	, drug
BD1067	, drug
Bolandiol	, drug
Bucetin	, drug
Buthalital	, drug
CBiPES	, drug
Chloroprednisone	, drug
Ciprefadol	, drug
Clofexamide	, drug
DPA-713	, drug
DPA-714	, drug
Daclatasvir	, drug
Delmadinone acetate	, drug
Dipyrocetyl	, drug
EGIS-7625	, drug
Estradiol dipropionate	, drug
Estradiol undecylate	, drug
Guacetisal	, drug
HA-966	, drug
Iomazenil	, drug
JD5037	, drug
JWH-047	, drug
JWH-048	, drug
JWH-057	, drug
JWH-116	, drug
JWH-120	, drug
JWH-148	, drug
JWH-149	, drug
JWH-184	, drug
JWH-185	, drug
KM-233	, drug
L-Norpseudoephedrine	, drug
LBP-1 (drug)	, drug
LR132	, drug
Levomethadone	, drug
Lividomycin	, drug
MAM-2201	, drug
Methitural	, drug
Minamestane	, drug
Morphine methylbromide	, drug
N-Arachidonylglycine	, drug
N-Methylpseudoephedrine	, drug
NE-100	, drug
Neamine	, drug
Nitecapone	, drug
Omiloxetine	, drug
PD 144418	, drug
PF-04457845	, drug
Patritumab	, drug
Plomestane	, drug
Prinaberel	, drug
Propylbarbital	, drug
Pseudophenmetrazine	, drug
Quilizumab	, drug
Quingestanol acetate	, drug
RJR-2429	, drug
RU-58642	, drug
Radequinil	, drug
Recombinant factor VIIa	, drug
Rimazolium	, drug
S-444,823	 , drug
S33005	, drug
SL-164	, drug
Samidorphan	, drug
Solitomab	, drug
Tetrahydrocannabinolic acid	, drug
Tofenacin	, drug
Tremorine	, drug
Vorsetuzumab mafodotin	, drug
WY-46824	, drug
XLR-11 (drug)	, drug
5-EAPB	, drug
Palbociclib	, drug
(C6)-CP 47,497	 , drug
(C9)-CP 47,497	 , drug
3-(4-Hydroxymethylbenzoyl)-1-pentylindole	, drug
5F-PB-22	, drug
AB-005	, drug
ADB-FUBINACA	, drug
ADBICA	, drug
AZD5423	, drug
Alpha-Chlorocodide	, drug
Andexanet alfa	, drug
BL-1020	, drug
BMS-906024	, drug
Butyrfentanyl	, drug
Cadazolid	, drug
Chlorohydroxyphenylglycine	, drug
Deleobuvir	, drug
Desocodeine	, drug
Doravirine	, drug
ELQ-300	, drug
EPI-001	, drug
Elafibranor	, drug
Ezetimibe/atorvastatin	, drug
Faldaprevir	, drug
Fimasartan	, drug
Forasartan	, drug
GW0742	, drug
Glycerol phenylbutyrate	, drug
Guselkumab	, drug
Isomethadol	, drug
L-165041	, drug
LGX818	, drug
Lilotomab	, drug
MBX-8025	, drug
Margetuximab	, drug
Methadone intermediate	, drug
Moramide intermediate	, drug
O-1602	, drug
O-1918	, drug
Ospemifene	, drug
PB-22	, drug
PipISB	, drug
QUCHIC	, drug
SMX-25	, drug
Sodelglitazar	, drug
Talimogene laherparepvec	, drug
Tasquinimod	, drug
Technetium (99mTc) tilmanocept	, drug
Tofogliflozin	, drug
Tovetumab	, drug
U-47700	, drug
VNI (molecule)	, drug
Vantictumab	, drug
25E-NBOMe	, drug
25P-NBOMe	, drug
Metreleptin	, drug
ZS-9	, drug
25CN-NBOMe	, drug
4,4'-Dimethylaminorex	 , drug
4-Hydroxycyclophosphamide	, drug
5-Methylethylone	, drug
Acifran	, drug
Acolbifene	, drug
Aconiazide	, drug
Actisomide	, drug
Adapromine	, drug
Adosopine	, drug
Adozelesin	, drug
Aducanumab	, drug
Alfaprostol	, drug
Alifedrine	, drug
Arabinopyranosyl-N-methyl-N-nitrosourea	, drug
Benorterone	, drug
Benoxathian	, drug
Benzylfentanyl	, drug
Binaltorphimine	, drug
Bornaprolol	, drug
Brefonalol	, drug
Bucumolol	, drug
Bunitrolol	, drug
Butidrine	, drug
CBR96-doxorubicin immunoconjugate	, drug
Catridecacog	, drug
Cefsumide, drug
Cetamolol	, drug
Chlorodihydrocodide	, drug
Chloroxymorphamine	, drug
Cicloprolol	, drug
Clocinnamox	, drug
Coclaurine	, drug
DMBMPP	, drug
Delanterone	, drug
Desmethylmoramide	, drug
Dextromethadone	, drug
Diacetylnalorphine	, drug
Dihydrochandonium	, drug
Dihydroisocodeine	, drug
Dinaciclib	, drug
Diprafenone	, drug
Domesticine	, drug
Enramycin	, drug
Ersentilide	, drug
Hydroxyflutamide	, drug
IMAB362	, drug
Icotinib	, drug
Inaperisone	, drug
Inocoterone	, drug
JNJ-26489112	, drug
LY-255582	, drug
Lanperisone	, drug
Luliconazole	, drug
Macimorelin	, drug
Mannomustine	, drug
Mefexamide	, drug
Metazosin	, drug
Metogest	, drug
Mexrenone	, drug
Neldazosin	, drug
Obeticholic acid	, drug
Otlertuzumab	, drug
Oxendolone	, drug
Palovarotene	, drug
Pankomab	, drug
Pelanserin	, drug
Phenanthriplatin	, drug
Phendioxan	, drug
Prorenone	, drug
Quinazosin	, drug
Ritalinic acid	, drug
Rosterolone	, drug
SGN-CD19A	, drug
Silperisone	, drug
SoRI-9804	, drug
Sonidegib	, drug
Sovaprevir	, drug
Surotomycin	, drug
Thiomuscimol	, drug
Tivantinib	, drug
Topterone	, drug
Turoctocog alfa	, drug
Vadastuximab talirine (SGN-CD33A)	, drug
Zanoterone	, drug
Zolertine	, drug
6-Isopropyl-6-nor-lysergic acid diethylamide	, drug
AB-CHMINACA	, drug
ADB-PINACA	, drug
Apimostinel	, drug
Apricoxib	, drug
Basimglurant	, drug
Benzamidenafil	, drug
Buprenorphine, drug
naloxone	, drug
Buprenorphine, drug
samidorphan	, drug
CERC-301	, drug
CERC-501	, drug
Decoglurant	, drug
Eliglustat	, drug
Flutemetamol (18F)	, drug
Funapide	, drug
Hydroxybupropion	, drug
Israpafant	, drug
Liafensine	, drug
Noncommutative projective geometry	, drug
PF-05089771	, drug
PF-4455242	, drug
Pentavalent vaccine	, drug
RG7314	, drug
Raxatrigine	, drug
Sucroferric oxyhydroxide	, drug
TC OT 39	, drug
TIK-301	, drug
Tavaborole	, drug
Zyklophin	, drug
7,8-Dihydroxyflavone	 , drug
HIOC	, drug
1,3-Dimethylbutylamine	 , drug
2C-T-16	, drug
AI-10-49	, drug
AT-076	, drug
Anol	, drug
Anthrax immune globulin	, drug
BU09059	, drug
Beclabuvir	, drug
Benzhydrocodone	, drug
Binimetinib	, drug
Bromelain (pharmacology)	, drug
Chidamide	, drug
Crisaborole	, drug
Dinutuximab	, drug
Encenicline	, drug
Ephedrine/ethylmorphine	, drug
Filgotinib	, drug
Finafloxacin	, drug
GR-196,429	 , drug
Gepotidacin	, drug
Indacaterol/glycopyrronium bromide	, drug
Indacaterol maleate—an, drug
ultra-long-acting beta-adrenoceptor, drug
agonist (ultra-LABA), drug
Glycopyrronium bromide, drug
glycopyrrolate, drug
muscarinic anticholinergic, drug
Indacaterol maleate, drug
glycopyrronium bromide, drug
maintenance bronchodilator treatment, drug
to relieve symptoms in adult patients, drug
with chronic obstructive pulmonary disease (COPD), drug
The drug is marketed by Novartis, drug
Ultibro Breezhaler, drug
Utibron Neohaler, drug
Isopropylphenidate	, drug
Mirogabalin	, drug
N-Methyl-PPPA	, drug
Netupitant	, drug
Netupitant/palonosetron	, drug
Odalasvir	, drug
Polmacoxib	, drug
RTA 408	, drug
Radalbuvir	, drug
Rexin G	, drug
Ripasudil	, drug
SRX246	, drug
Samatasvir	, drug
THJ-2201	, drug
Tarextumab	, drug
Testosterone isocaproate	, drug
Zoxazolamine	, drug
Five-card majors	, drug
Potassium-40	, drug
Eastern Continental Trail	, drug
New York Cancer Hospital	, drug
AEM (psychedelic)	, drug
Alternative public offering	, drug
Neutra Phos	, drug
Striking combination	, drug
AS-19 (drug)	, drug
Binary combinatory logic	, drug
Buspirone	, drug
Cefaloglycin	, drug
Cefixime	, drug
Chordin	, drug
Cobalt-60	, drug
Dihydroergotamine	, drug
Enterprise Cultural Heritage	, drug
High probability instruction	, drug
Kendal Black Drop	, drug
Lean construction	, drug
MMDA (drug)	, drug
MPM (psychedelic)	, drug
Mixed government	, drug
Ohmefentanyl	, drug
Omeprazole	, drug
Portmanteau inhibitor	, drug
QA/QC	, drug
QIP (complexity)	, drug
Reperfusion therapy	, drug
Rituximab	, drug
Rune (comics)	, drug
Sol (colloid)	, drug
Spironolactone	, drug
Tinidazole	, drug
Tobramycin	, drug
WIN 55,212-2	 , drug
Yeast assimilable nitrogen	, drug
77 Million Paintings	, drug
Alglucosidase alfa	, drug
Ataluren	, drug
Brivaracetam	, drug
Ceftiofur	, drug
Mountain Record	, drug
Silodosin	, drug
Space Farms Zoo and Museum	, drug
Telbivudine	, drug
Tropisetron	, drug
Love Is the Drug (film)	, drug
Cabazitaxel	, drug
REDIRECT Cabazitaxel, drug
in combination with prednisone, drug
a treatment option for, drug
hormone-refractory prostate cancer, drug
docetaxel-based treatment., drug
prednisone, drug
Counting method	, drug
Levomilnacipran	, drug
Sipuleucel-T	, drug
Tiotropium bromide	, drug
UK Academy for Information Systems	, drug
Acorn Treatment and Housing	, drug
Alvin J. Siteman Cancer Center	, drug
Cobimetinib	, drug
Fluticasone furoate, drug
vilanterol	, drug
Gemigliptin	, drug
Promescent	, drug
Seirogan	, drug
TK cell therapy	, drug
17α-Dihydroequilenin	, drug
17α-Dihydroequilin	, drug
17β-Dihydroequilenin	, drug
17β-Dihydroequilin	, drug
AUTEN-67	, drug
Cyproterone acetate	, drug
Sheep dip	, drug
Socks and sandals	, drug
Tafluprost	, drug
Turlington's Balsam	, drug
Dexrazoxane	, drug
Econazole	, drug
John Ryker	, drug
Levonantradol	, drug
MMRV vaccine	, drug
Meglumine antimoniate	, drug
Profenamine	, drug
Rapacuronium	, drug
Sodium stibogluconate	, drug
Thioacetazone	, drug
Tropicamide	, drug
17-Hydroxypregnenolone	, drug
4-Androstene-3,6,17-trione	 , drug
4-Hydroxyamphetamine	, drug
6-Monoacetylmorphine	, drug
Acrivastine	, drug
Alfaxolone/alfadolone	, drug
Anileridine	, drug
Anistreplase	, drug
Arimoclomol	, drug
Artemether/lumefantrine	, drug
Atracurium besilate	, drug
Azelastine	, drug
Balsalazide	, drug
Benzydamine	, drug
Bitolterol	, drug
Bretazenil	, drug
Bretylium	, drug
Brimonidine	, drug
CX-516	, drug
Cefalotin	, drug
Certoparin sodium	, drug
Chlorothiazide	, drug
Choline theophyllinate	, drug
Cyproheptadine	, drug
DESOXY	, drug
Dalfopristin	, drug
Darifenacin	, drug
Decamethonium	, drug
Demecarium bromide	, drug
Desvenlafaxine	, drug
Dexbrompheniramine	, drug
Dexchlorpheniramine	, drug
Dichloroisoprenaline	, drug
Diosmin	, drug
Efalizumab	, drug
Emedastine	, drug
Enoxacin	, drug
Estropipate	, drug
Ethinamate	, drug
Ethionamide	, drug
Ethoxzolamide	, drug
Ethylestrenol	, drug
Etonogestrel	, drug
Etretinate	, drug
Fosamprenavir	, drug
Foscarnet	, drug
Gallamine triethiodide	, drug
Gemifloxacin	, drug
Gestrinone	, drug
Grepafloxacin	, drug
Guanethidine	, drug
Hemicholinium-3	, drug
Hexylcaine	, drug
Homatropine	, drug
Ivabradine	, drug
Levobupivacaine	, drug
Levorphanol	, drug
Levosalbutamol	, drug
Levosimendan	, drug
Loperamide/simethicone	, drug
Lopinavir	, drug
Magnesium alloy	, drug
Mangafodipir	, drug
Mesoridazine	, drug
Methoxyflurane	, drug
Methylcobalamin	, drug
Mexiletine	, drug
Mianserin	, drug
Milrinone	, drug
Mivacurium chloride	, drug
Mumps vaccine	, drug
Muromonab-CD3	, drug
Nateglinide	, drug
Nebivolol	, drug
Nicardipine	, drug
Nicorandil	, drug
Nilvadipine	, drug
Pagoclone	, drug
Papaveretum	, drug
Parecoxib	, drug
Phenibut	, drug
Pheniramine	, drug
Pitavastatin	, drug
Polymyxin B	, drug
Posaconazole	, drug
Pranlukast	, drug
Procyclidine	, drug
Rescinnamine	, drug
Reteplase	, drug
Rifampicin, drug
isoniazid, drug
pyrazinamide	, drug
Rimexolone	, drug
Ritodrine	, drug
Sacrosidase	, drug
Santa Rosa City Schools	, drug
Sargramostim	, drug
Sertaconazole	, drug
Sulconazole	, drug
Sulfathiazole	, drug
Tarenflurbil	, drug
Thiamphenicol	, drug
Tibolone	, drug
Vanoxerine	, drug
Varenicline	, drug
Vildagliptin	, drug
Adrenergic agonist	, drug
Agricultural wastewater treatment	, drug
Combination therapy	, drug
Gonadotropin-releasing hormone analogue	, drug
Polypill	, drug
Prolotherapy	, drug
Ancestim	, drug
Bufetolol	, drug
Cangrelor	, drug
Carazolol	, drug
Climbazole	, drug
Dapagliflozin	, drug
Dasabuvir	, drug
Ectoparasiticide	, drug
Elbasvir	, drug
Eltrombopag	, drug
Eugenodilol	, drug
Exaprolol	, drug
Falintolol	, drug
Flestolol	, drug
Fluticasone furoate	, drug
Garde champêtre	, drug
Glibornuride	, drug
Glicaramide	, drug
Glisoxepide	, drug
Glyclopyramide	, drug
Grazoprevir	, drug
Hydroxycarteolol	, drug
Idropranolol	, drug
Indenolol	, drug
Indopanolol	, drug
Iodocyanopindolol	, drug
Iodopindolol	, drug
Iprocrolol	, drug
Isamoltane	, drug
Isoxaprolol	, drug
Lacosamide	, drug
Landiolol	, drug
Ledipasvir/sofosbuvir	, drug
Lenograstim	, drug
Levomoprolol	, drug
Maintenance therapy	, drug
Medroxalol	, drug
Mepindolol	, drug
Metahexamide	, drug
Molgramostim	, drug
Moprolol	, drug
Nadoxolol	, drug
Nifenalol	, drug
Nipradilol	, drug
Ombitasvir	, drug
Pacrinolol	, drug
Pafenolol	, drug
Pamatolol	, drug
Pargolol	, drug
Paritaprevir	, drug
Pegylated interferon	, drug
Pegylated interferon-alpha-2a, drug
Pegylated interferon-alpha-2b, drug
Pegylated interferon-beta-1a In these formulations, drug
Polyethylene glycol (PEG), drug
interferon, drug
are used to treat both hepatitis B hepatitis C, drug
multiple sclerosis, drug
Pegylated interferon, drug
hyperbilirubinaemia, drug
patients with, drug
Pelvic exenteration	, drug
Pembrolizumab	, drug
Pickling (metal)	, drug
Primidolol	, drug
Procinolol	, drug
Promegapoietin	, drug
Pronethalol	, drug
Psychiatric somatotherapy	, drug
Ridazolol	, drug
Romiplostim	, drug
Ronactolol	, drug
Ruxolitinib	, drug
SR 59230A	, drug
Soquinolol	, drug
Spirendolol	, drug
Sulfinalol	, drug
TNF inhibitor	, drug
Talinolol	, drug
Tazolol	, drug
Tienoxolol	, drug
Tilisolol	, drug
Tiprenolol	, drug
Tolamolol	, drug
Toliprolol	, drug
Umeclidinium bromide, drug
vilanterol	, drug
Velpatasvir	, drug
Velpatasvir, drug
sofosbuvir	, drug
Vilanterol	, drug
with inhaled corticosteroid fluticasone furoate, drug
fluticasone furoate, drug
vilanterol, drug
Breo Ellipta, drug
Relvar Ellipta, drug
with muscarinic antagonist, drug
umeclidinium bromide, drug
umeclidinium bromide, drug
vilanterol, drug
AnoroEllipta, drug
Xibenolol	, drug
Xipranolol	, drug
4-HO-DPT	, drug
Detomidine	, drug
Norgesic	, drug
Zuclopenthixol	, drug
11-Hydroxy-THC	, drug
2-Me-DET	, drug
3-Isopropylmalate dehydratase	, drug
3-Methoxy-4-ethoxyphenethylamine	, drug
3-Methylfentanyl	, drug
3-Methylthiofentanyl	, drug
4-HO-DBT	, drug
5-Bromo-DMT	, drug
AM404	, drug
Alphamethylthiofentanyl	, drug
Azaperone	, drug
Bedaquiline	, drug
Betahydroxyfentanyl	, drug
Betahydroxythiofentanyl	, drug
Capsazepine	, drug
Cobamamide	, drug
Diethylthiambutene	, drug
Dimethylthiambutene	, drug
Diphenylprolinol	, drug
Diprenorphine	, drug
Drostanolone propionate	, drug
Ethylmethylthiambutene	, drug
Etilamfetamine	, drug
GHRP-6	, drug
Gepirone	, drug
Hemin	, drug
Hydroxypethidine	, drug
Hygromycin B	, drug
Icatibant	, drug
Iloperidone	, drug
Indatraline	, drug
Lasofoxifene	, drug
Law of the British Virgin Islands	, drug
MMDA-2	, drug
Mazindol	, drug
Mecasermin rinfabate	, drug
Mesocarb	, drug
Metaproscaline	, drug
Methyl-MMDA-2	, drug
Methylenedioxyallylamphetamine	, drug
Methylenedioxybenzylamphetamine	, drug
Methylenedioxybenzylpiperazine	, drug
Methylenedioxybutylamphetamine	, drug
Methylenedioxycyclopropylmethylamphetamine	, drug
Methylenedioxydimethylamphetamine	, drug
Methylnaltrexone	, drug
Metrifonate	, drug
Motexafin gadolinium	, drug
Nabitan	, drug
Naphthylaminopropane	, drug
O-Desmethyltramadol	, drug
Obetrol	, drug
Palonosetron	, drug
Para-Methoxy-N-ethylamphetamine	, drug
Para-Methoxy-N-methylamphetamine	, drug
Parafluorofentanyl	, drug
Pazopanib	, drug
Phenadoxone	, drug
Pike Ride	, drug
Propylamphetamine	, drug
Propynyl (psychedelic)	, drug
Ro15-4513	, drug
Saclofen	, drug
Sermorelin	, drug
THC-O-acetate	, drug
The Ballad of Big Al	, drug
Thiofentanyl	, drug
Thioproscaline	, drug
Tiazofurin	, drug
Troparil	, drug
Tyrothricin	, drug
Α-Methylacetylfentanyl	, drug
Magic SysRq key	, drug
Myofascial release	, drug
Adze (folklore)	, drug
Antithyroid agent	, drug
Asanbosam	, drug
Exchange transfusion	, drug
Hematoporphyrin	, drug
Hormone replacement therapy (menopause)	, drug
Human anti-mouse antibody	, drug
Reproterol	, drug
Spagyric	, drug
Lidérc	, drug
MOS composite static induction thyristor	, drug
Nicotrol	, drug
Projection clock	, drug
Systematic desensitization	, drug
Thermal Hall effect	, drug
Amitriptylinoxide	, drug
Bingwu	, drug
Catalpol	, drug
Hepatoportoenterostomy	, drug
Ye with grave	, drug
Plutonium-238	, drug
Prolene	, drug
Gerin oil	, drug
Southern Oceanic languages	, drug
Convection–diffusion equation	, drug
Edaravone	, drug
2,3-Methylenedioxyamphetamine	 , drug
2-Aminotetralin	, drug
2-Diphenylmethylpyrrolidine	, drug
2-Fluoroamphetamine	, drug
2-OH-NPA	, drug
25B-NBOMe	, drug
3',4'-Methylenedioxy-α-pyrrolidinobutiophenone	 , drug
3,3-Diethyl-2-pyrrolidinone	 , drug
3-Fluoroamphetamine	, drug
3-Methoxyamphetamine	, drug
3-Methoxymethamphetamine	, drug
3-Methylamphetamine	, drug
4'-Methyl-α-pyrrolidinohexiophenone	, drug
4-Methylamphetamine	, drug
4-Methylmethamphetamine	, drug
5-IT	, drug
9-nor-9β-Hydroxyhexahydrocannabinol	, drug
ABT-670	, drug
ABT-724	, drug
Actarit	, drug
Alpha-Pyrrolidinopentiophenone	, drug
Androisoxazole	, drug
Asocainol	, drug
BDPC	, drug
Bardoxolone methyl	, drug
Bremazocine	, drug
Buphedrone	, drug
CP-809101	, drug
Canagliflozin	, drug
Chlorproguanil	, drug
Chromium(III) nicotinate	, drug
Ciclotizolam	, drug
DCG-IV	, drug
DCPG	, drug
DS-1 (drug)	, drug
Desmethylcitalopram	, drug
Desmethylsertraline	, drug
Dieticyclidine	, drug
Epitiostanol	, drug
Estradiol cypionate	, drug
Ethinyl estradiol/norethisterone	, drug
Ethyl carfluzepate	, drug
Ethyl dirazepate	, drug
Ethyl glucuronide	, drug
Ethyldienolone	, drug
FGI-104	, drug
Fencamine	, drug
Galmic	, drug
Galnon	, drug
Gamma-Hydroxyvaleric acid	, drug
HYDIA	, drug
ICI-190,622	 , drug
Igmesine	, drug
Ilepcimide	, drug
Isopropylamphetamine	, drug
JNJ-7925476	, drug
JZ-IV-10	, drug
L-765,314	 , drug
L-AP4	, drug
LY-379,268	 , drug
Laninamivir	, drug
Lenvatinib	, drug
Lodenafil	, drug
Metabutoxycaine	, drug
Mirodenafil	, drug
Nafoxidine	, drug
Naphyrone	, drug
Nitrazepate	, drug
Norethisterone enanthate	, drug
Noribogaine	, drug
Normethandrone	, drug
Olprinone	, drug
Ortetamine	, drug
PRC200	, drug
Para-Chlorophenylpiperazine	, drug
Proflazepam	, drug
Pyronaridine	, drug
RTI-274	, drug
RTI-32	, drug
RTI-353	, drug
RTI-371	, drug
RTI-51	, drug
Racemorphan	, drug
Dextrorphan, drug
antitussive, drug
dissociative hallucinogen, drug
NMDA receptor antagonist, drug
Levorphanol, drug
opioid analgesic, drug
Regorafenib	, drug
Romidepsin	, drug
S-17092	, drug
SCH-5472	, drug
SQ109	, drug
Sazetidine A	, drug
Tecovirimat	, drug
Tetronal	, drug
WAY-213,613	 , drug
WAY-267464	, drug
Zilpaterol	, drug
Zomebazam	, drug
Welting (knitting)	, drug
Beuthanasia	, drug
Caries vaccine	, drug
Rocket turbine engine, drug
Bedwetting alarm	, drug
Distributed constraint optimization	, drug
Discolysis	, drug
Hyperthermia therapy	, drug
APICA (synthetic cannabinoid drug)	, drug
Crofelemer	, drug
Drisapersen	, drug
EAM-2201	, drug
Eteplirsen	, drug
Fluorodopa	, drug
N-Ethylnorketamine	, drug
Resimmune	, drug
Voclosporin	, drug
Zebularine	, drug
19-Norprogesterone	, drug
Aderbasib	, drug
Alicaforsen	, drug
Ameltolide	, drug
Avoparcin	, drug
Bitopertin	, drug
Caramiphen	, drug
Cetacaine	, drug
Clazuril	, drug
Diodone	, drug
Elobixibat	, drug
Forts Baker, Barry, and Cronkhite	 , drug
Indacrinone	, drug
JNJ-Q2	, drug
JQ1	, drug
Mirabegron	, drug
Ozanezumab	, drug
Pegdinetanib	, drug
Pidilizumab	, drug
Rapastinel	, drug
S1RA	, drug
Tildrakizumab	, drug
Trifluridine, drug
tipiracil	, drug
Sialoglycoprotein	, drug
25D-NBOMe	, drug
3-Deazaneplanocin A	, drug
4-HO-DSBT	, drug
4-HTMPIPO	, drug
5-HO-DiPT	, drug
6-Fluoro-AMT	, drug
6-MAPB	, drug
AM-1714	, drug
Acetylcysteinamide	, drug
Anifrolumab	, drug
Anthracimycin	, drug
Bimagrumab	, drug
Brilacidin	, drug
Cabotegravir	, drug
D75-4590	, drug
E1210	, drug
ISRIB	, drug
Ipidacrine	, drug
Mebicar	, drug
NESS-040C5	, drug
Ontuxizumab	, drug
PSB-SB-1202	, drug
PSB-SB-487	, drug
Plazomicin	, drug
Plinabulin	, drug
Quifenadine	, drug
Razupenem	, drug
Ro4938581	, drug
SDB-006	, drug
SR9009	, drug
SR9011	, drug
Saroglitazar	, drug
Theonellamide F	, drug
Tideglusib	, drug
5-MAPDB	, drug
6-MAPDB	, drug
O-1871	, drug
O-4310	, drug
Alstonine	, drug
Eprobemide	, drug
OX1001	, drug
Sulfanegen	, drug
Technetium (99mTc) etarfolatide	, drug
25C-NBOH	, drug
25CN-NBOH	, drug
3-Bromocytisine	, drug
4-Nonylphenylboronic acid	, drug
7-Chlorokynurenic acid	, drug
9-Carboxymethoxymethylguanine	, drug
Acetiromate	, drug
Acetylfentanyl	, drug
Amitriptyline, drug
perphenazine	, drug
Anagliptin	, drug
Aplasmomycin	, drug
Bazedoxifene, drug
conjugated estrogens	, drug
CI-966	, drug
Cepharanthine	, drug
Chartreusin	, drug
Cycleanine	, drug
Davallialactone	, drug
Diphenidine	, drug
Ethacizine	, drug
Flubromazepam	, drug
Formetorex	, drug
GSK2606414	, drug
Hedamycin	, drug
Hirsutine	, drug
Homocysteic acid	, drug
Isojacareubin	, drug
Kidamycin	, drug
Kuwanon G	, drug
LY-215,840	 , drug
LY-367,265	 , drug
Letermovir	, drug
Lobelanidine	, drug
Lobivine	, drug
MR-2096	, drug
Macromomycin B	, drug
Metadoxine	, drug
Milataxel	, drug
N,alpha-Diethylphenylethylamine	 , drug
NNC-711	, drug
NSI-189	, drug
Nitromemantine	, drug
P-Hydroxynorephedrine	, drug
PHA-57378	, drug
PNU-181731	, drug
Pacritinib	, drug
Purmorphamine	, drug
Radotinib	, drug
SB-243213	, drug
SKF-89976A	, drug
SR-57227	, drug
ST-1936	, drug
Smoothened agonist	, drug
Sparassol	, drug
Spegatrine	, drug
Streptonigrin	, drug
Tazopsine	, drug
